"","ensembl","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","Gene.stable.ID.version","Chromosome.scaffold.name","Gene.start..bp.","Gene.description","Gene.end..bp.","Strand","Transcript.count","Gene.type","Gene.name"
ENSG00000272330	ENSG00000272330.1	16	73014319	novel transcript	73014476	-1	1	lncRNA	AC002044.1
ENSG00000169439	ENSG00000169439.12	8	96493813	syndecan 2 [Source:HGNC Symbol;Acc:HGNC:10659]	96611790	1	8	protein_coding	SDC2
ENSG00000173402	ENSG00000173402.11	3	49468703	dystroglycan 1 [Source:HGNC Symbol;Acc:HGNC:2666]	49535618	1	22	protein_coding	DAG1
ENSG00000186235	ENSG00000186235.11	2	238224552	long intergenic non-protein coding RNA 2610 [Source:HGNC Symbol;Acc:HGNC:27177]	238231699	-1	8	lncRNA	LINC02610
ENSG00000249691	ENSG00000249691.1	3	134510531	developmental pluripotency associated 4 (DPPA4) pseudogene	134511413	-1	1	processed_pseudogene	AC026117.1
ENSG00000129055	ENSG00000129055.12	3	134477706	anaphase promoting complex subunit 13 [Source:HGNC Symbol;Acc:HGNC:24540]	134486716	-1	6	protein_coding	ANAPC13
ENSG00000136478	ENSG00000136478.7	17	64147227	testis expressed 2 [Source:HGNC Symbol;Acc:HGNC:30884]	64263301	-1	10	protein_coding	TEX2
ENSG00000232306	ENSG00000232306.2	2	238295392	novel transcript	238300620	-1	1	lncRNA	AC012485.2
ENSG00000132326	ENSG00000132326.12	2	238244044	period circadian regulator 2 [Source:HGNC Symbol;Acc:HGNC:8846]	238290102	-1	4	protein_coding	PER2
ENSG00000171320	ENSG00000171320.14	8	27771949	establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:27230]	27812640	1	8	protein_coding	ESCO2
ENSG00000258125	ENSG00000258125.1	12	91680131	novel transcript	91680873	1	1	lncRNA	AC025254.1
ENSG00000258224	ENSG00000258224.1	12	91871122	alcohol dehydrogenase 5 (class III), chi polypeptide (ADH5 ) pseudogene	91871230	-1	1	processed_pseudogene	AC090049.2
ENSG00000257893	ENSG00000257893.3	12	91876924	long intergenic non-protein coding RNA 2404 [Source:HGNC Symbol;Acc:HGNC:53331]	91880659	1	2	lncRNA	LINC02404
ENSG00000213663	ENSG00000213663.4	5	119547131	ribosomal protein L21 (RPL21) pseudogene	119547606	-1	1	processed_pseudogene	AC010409.1
ENSG00000143158	ENSG00000143158.11	1	167916675	mitochondrial pyruvate carrier 2 [Source:HGNC Symbol;Acc:HGNC:24515]	167937072	-1	3	protein_coding	MPC2
ENSG00000257863	ENSG00000257863.1	12	91901458	novel transcript	91906187	1	1	lncRNA	AC090049.1
ENSG00000203730	ENSG00000203730.2	1	182398117	transmembrane epididymal protein 1 [Source:HGNC Symbol;Acc:HGNC:30233]	182400616	-1	1	protein_coding	TEDDM1
ENSG00000165188	ENSG00000165188.13	9	113297093	ring finger protein 183 [Source:HGNC Symbol;Acc:HGNC:28721]	113303376	-1	7	protein_coding	RNF183
ENSG00000133835	ENSG00000133835.16	5	119452473	hydroxysteroid 17-beta dehydrogenase 4 [Source:HGNC Symbol;Acc:HGNC:5213]	119637199	1	39	protein_coding	HSD17B4
ENSG00000261812	ENSG00000261812.6	16	90093154	tubulin beta 8 class VIII pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:42345]	90096354	1	4	transcribed_unprocessed_pseudogene	TUBB8P7
ENSG00000233985	ENSG00000233985.2	1	170173865	long intergenic non-protein coding RNA 1681 [Source:HGNC Symbol;Acc:HGNC:52468]	170304358	1	13	lncRNA	LINC01681
ENSG00000147419	ENSG00000147419.18	8	27733316	coiled-coil domain containing 25 [Source:HGNC Symbol;Acc:HGNC:25591]	27772653	-1	12	protein_coding	CCDC25
ENSG00000287714	ENSG00000287714.1	12	92026447	novel transcript	92032392	1	1	lncRNA	AC025164.2
ENSG00000286907	ENSG00000286907.1	12	92008052	novel transcript	92022595	1	3	lncRNA	AC123512.1
ENSG00000226913	ENSG00000226913.2	3	49549306	BSN divergent transcript [Source:HGNC Symbol;Acc:HGNC:42445]	49554366	-1	3	lncRNA	BSN-DT
ENSG00000239201	ENSG00000239201.1	12	92168400	ribosomal protein L21 pseudogene 106 [Source:HGNC Symbol;Acc:HGNC:36188]	92168877	1	1	processed_pseudogene	RPL21P106
ENSG00000245904	ENSG00000245904.4	12	92145573	novel transcript, antisense to BTG1	92226557	1	5	lncRNA	AC025164.1
ENSG00000224286	ENSG00000224286.6	1	170271395	long intergenic non-protein coding RNA 1142 [Source:HGNC Symbol;Acc:HGNC:49456]	170284277	-1	2	lncRNA	LINC01142
ENSG00000238051	ENSG00000238051.1	1	170211010	iron-sulfur cluster assembly enzyme pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38021]	170211457	-1	1	processed_pseudogene	ISCUP1
ENSG00000133639	ENSG00000133639.5	12	92140278	BTG anti-proliferation factor 1 [Source:HGNC Symbol;Acc:HGNC:1130]	92145846	-1	2	protein_coding	BTG1
ENSG00000155099	ENSG00000155099.8	8	90993802	phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:25452]	91040872	-1	6	protein_coding	PIP4P2
ENSG00000260600	ENSG00000260600.1	16	61691756	novel transcript	61693750	-1	1	lncRNA	AC092125.1
ENSG00000261172	ENSG00000261172.1	16	90110574	novel transcript	90168225	-1	2	lncRNA	AC133919.2
ENSG00000257242	ENSG00000257242.8	12	91984976	long intergenic non-protein coding RNA 1619 [Source:HGNC Symbol;Acc:HGNC:27409]	92142914	-1	12	lncRNA	LINC01619
ENSG00000277349	ENSG00000277349.1	16	90174062	capicua transcriptional repressor (CIC) pseudogene	90175865	-1	1	unprocessed_pseudogene	AC133919.3
ENSG00000260507	ENSG00000260507.1	16	90105095	novel transcript	90106316	-1	1	lncRNA	AC133919.1
ENSG00000163882	ENSG00000163882.9	3	184361718	RNA polymerase II subunit H [Source:HGNC Symbol;Acc:HGNC:9195]	184368596	1	13	protein_coding	POLR2H
ENSG00000150394	ENSG00000150394.14	16	61647242	cadherin 8 [Source:HGNC Symbol;Acc:HGNC:1767]	62037035	-1	14	protein_coding	CDH8
ENSG00000260923	ENSG00000260923.7	16	90173217	long intergenic non-protein coding RNA 2193 [Source:HGNC Symbol;Acc:HGNC:53055]	90222851	1	15	lncRNA	LINC02193
ENSG00000203729	ENSG00000203729.8	1	182407621	long intergenic non-protein coding RNA 272 [Source:HGNC Symbol;Acc:HGNC:26898]	182414815	1	2	lncRNA	LINC00272
ENSG00000183576	ENSG00000183576.13	14	99397748	SET domain containing 3, actin histidine methyltransferase [Source:HGNC Symbol;Acc:HGNC:20493]	99480889	-1	9	protein_coding	SETD3
ENSG00000233537	ENSG00000233537.1	1	182441577	transmembrane epididymal protein 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:42447]	182442362	1	1	unitary_pseudogene	TEDDM2P
ENSG00000270443	ENSG00000270443.1	1	182433893	NOP10 ribonucleoprotein (NOP10) pseudogene	182434461	-1	1	processed_pseudogene	AL139344.1
ENSG00000253358	ENSG00000253358.1	8	91016588	novel transcript	91018655	1	1	lncRNA	AC087439.1
ENSG00000256185	ENSG00000256185.1	12	26335864	novel transcript	26336950	-1	1	lncRNA	AC055720.2
ENSG00000277851	ENSG00000277851.2	12	92247697	long intergenic non-protein coding RNA 2391 [Source:HGNC Symbol;Acc:HGNC:53318]	92363832	-1	1	lncRNA	LINC02391
ENSG00000255750	ENSG00000255750.6	12	26229548	novel transcript, antisense to SSPN	26319720	-1	4	lncRNA	AC022509.1
ENSG00000255885	ENSG00000255885.1	12	7870852	myosin, light chain 9, regulatory (MYL9) pseudogene	7871370	1	1	processed_pseudogene	AC124891.1
ENSG00000287713	ENSG00000287713.1	12	7838914	novel transcript, antisense to SLC2A14	7844395	1	1	lncRNA	AC006517.2
ENSG00000121446	ENSG00000121446.20	1	182409192	regulator of G protein signaling like 1 [Source:HGNC Symbol;Acc:HGNC:18636]	182560599	1	22	protein_coding	RGSL1
ENSG00000286870	ENSG00000286870.1	3	197333944	novel transcript	197340706	1	1	lncRNA	AL121981.1
ENSG00000260528	ENSG00000260528.5	16	90102271	family with sequence similarity 157 member C [Source:HGNC Symbol;Acc:HGNC:34081]	90178344	1	9	lncRNA	FAM157C
ENSG00000255858	ENSG00000255858.2	12	26301098	novel transcript	26317813	1	2	lncRNA	AC055720.1
ENSG00000235126	ENSG00000235126.1	3	197445061	novel transcript	197458323	-1	1	lncRNA	AC128709.2
ENSG00000164061	ENSG00000164061.5	3	49554477	bassoon presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:1117]	49671549	1	2	protein_coding	BSN
ENSG00000229912	ENSG00000229912.1	3	197450327	novel transcript	197456654	-1	1	lncRNA	AC128709.1
ENSG00000123095	ENSG00000123095.6	12	26120030	basic helix-loop-helix family member e41 [Source:HGNC Symbol;Acc:HGNC:16617]	26125037	-1	3	protein_coding	BHLHE41
ENSG00000280529	ENSG00000280529.2	CHR_HSCHR20_1_CTG2	61950345	TATA-box binding protein associated factor 4 [Source:HGNC Symbol;Acc:HGNC:11537]	62005079	-1	6	protein_coding	TAF4
ENSG00000205057	ENSG00000205057.5	12	92420094	chronic lymphocytic leukemia up-regulated 1 opposite strand [Source:HGNC Symbol;Acc:HGNC:24070]	92428148	-1	2	protein_coding	CLLU1OS
ENSG00000237167	ENSG00000237167.1	3	197458405	novel transcript	197467105	1	1	lncRNA	AC128709.3
ENSG00000205056	ENSG00000205056.8	12	92466451	long intergenic non-protein coding RNA 2397 [Source:HGNC Symbol;Acc:HGNC:53323]	92492091	1	1	lncRNA	LINC02397
ENSG00000272989	ENSG00000272989.1	3	197505262	long intergenic non-protein coding RNA 2012 [Source:HGNC Symbol;Acc:HGNC:52847]	197506986	-1	1	lncRNA	LINC02012
ENSG00000257127	ENSG00000257127.6	12	92421531	chronic lymphocytic leukemia up-regulated 1 [Source:HGNC Symbol;Acc:HGNC:29841]	92431002	1	5	lncRNA	CLLU1
ENSG00000256640	ENSG00000256640.1	12	26800843	Enoyl-CoA hydratase domain-containing protein 2, mitochondrial (ECHDC2) pseudogene	26801302	1	1	processed_pseudogene	AC023051.2
ENSG00000256234	ENSG00000256234.1	12	26211164	novel transcript, antisense to SSPN and ITPR2	26335856	-1	1	lncRNA	AC022509.2
ENSG00000266923	ENSG00000266923.1	12	92421531	novel transcript, antisense to CLLU1OS	92483680	1	1	lncRNA	AC063949.2
ENSG00000235120	ENSG00000235120.1	3	49640483	BSN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40102]	49641769	-1	1	lncRNA	BSN-AS1
ENSG00000258262	ENSG00000258262.1	12	92530460	mitochondrial carrier homolog 2 (MTCH2) pseudogene	92531324	1	1	processed_pseudogene	AC063949.1
ENSG00000254219	ENSG00000254219.1	8	91042690	novel transcript	91044762	-1	2	lncRNA	AC087439.2
ENSG00000111087	ENSG00000111087.10	12	57459785	GLI family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:4317]	57472268	1	8	protein_coding	GLI1
ENSG00000276204	ENSG00000276204.1	9	67328207	calcium-sensing receptor (CASR) pseudogene	67329404	-1	1	processed_pseudogene	BX005195.1
ENSG00000123104	ENSG00000123104.12	12	26335352	inositol 1,4,5-trisphosphate receptor type 2 [Source:HGNC Symbol;Acc:HGNC:6181]	26833194	-1	10	protein_coding	ITPR2
ENSG00000276898	ENSG00000276898.1	9	67512034	novel transcript	67515393	-1	1	lncRNA	BX664730.1
ENSG00000161267	ENSG00000161267.12	3	197509783	3-hydroxybutyrate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:1027]	197573323	-1	18	protein_coding	BDH1
ENSG00000175216	ENSG00000175216.14	11	46743048	cytoskeleton associated protein 5 [Source:HGNC Symbol;Acc:HGNC:28959]	46846308	-1	12	protein_coding	CKAP5
ENSG00000274026	ENSG00000274026.2	9	67717411	family with sequence similarity 27 member E3 [Source:HGNC Symbol;Acc:HGNC:28655]	67719178	-1	1	lncRNA	FAM27E3
ENSG00000148225	ENSG00000148225.16	9	113313222	WD repeat domain 31 [Source:HGNC Symbol;Acc:HGNC:21421]	113340298	-1	6	protein_coding	WDR31
ENSG00000278763	ENSG00000278763.1	9	67725690	family with sequence similarity 27 member B [Source:HGNC Symbol;Acc:HGNC:23667]	67725902	-1	1	processed_pseudogene	FAM27B
ENSG00000277618	ENSG00000277618.1	9	67797221	ribosomal protein L10 (RPL10) pseudogene	67797500	1	1	processed_pseudogene	AL627230.2
ENSG00000161203	ENSG00000161203.13	3	184174689	adaptor related protein complex 2 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:564]	184184091	1	22	protein_coding	AP2M1
ENSG00000253332	ENSG00000253332.1	8	39860219	ribosomal protein L7a (RPL7A) pseudogene	39860525	1	1	processed_pseudogene	AP005902.2
ENSG00000253233	ENSG00000253233.1	8	39867436	Nipped-B homolog (Drosophila) (NIPBL) pseudogene	39867812	-1	1	processed_pseudogene	AP005902.1
ENSG00000260115	ENSG00000260115.1	16	61918321	novel transcript, antisense to CDH8	61940697	1	1	lncRNA	AC012174.1
ENSG00000166090	ENSG00000166090.8	14	23372809	interleukin 25 [Source:HGNC Symbol;Acc:HGNC:13765]	23376403	1	2	protein_coding	IL25
ENSG00000226209	ENSG00000226209.1	10	13308145	RBIS pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51355]	13308447	-1	1	processed_pseudogene	RBISP1
ENSG00000175197	ENSG00000175197.12	12	57516588	DNA damage inducible transcript 3 [Source:HGNC Symbol;Acc:HGNC:2726]	57521737	-1	6	protein_coding	DDIT3
ENSG00000277044	ENSG00000277044.3	CHR_HSCHR20_1_CTG3	64097802	opioid related nociceptin receptor 1 [Source:HGNC Symbol;Acc:HGNC:8155]	64100643	1	3	protein_coding	OPRL1
ENSG00000187510	ENSG00000187510.9	12	92702843	chromosome 12 open reading frame 74 [Source:HGNC Symbol;Acc:HGNC:27887]	92772455	1	6	protein_coding	C12orf74
ENSG00000124839	ENSG00000124839.13	2	237574322	RAB17, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16523]	237601614	-1	11	protein_coding	RAB17
ENSG00000142534	ENSG00000142534.7	19	49496365	ribosomal protein S11 [Source:HGNC Symbol;Acc:HGNC:10384]	49499708	1	9	protein_coding	RPS11
ENSG00000285910	ENSG00000285910.1	1	178511563	novel transcript	178513051	-1	1	lncRNA	AL513013.1
ENSG00000277339	ENSG00000277339.2	CHR_HSCHR20_1_CTG3	64105820	neuropeptides B and W receptor 2 [Source:HGNC Symbol;Acc:HGNC:4530]	64107171	-1	1	protein_coding	NPBWR2
ENSG00000280695	ENSG00000280695.1	CHR_HSCHR20_1_CTG3	64143780	novel transcript	64147290	-1	1	lncRNA	AC226131.1
ENSG00000258012	ENSG00000258012.1	12	92858079	methionine adenosyltransferase II, alpha (MAT2A) pseudogene	92859273	1	1	processed_pseudogene	AC026111.1
ENSG00000286752	ENSG00000286752.1	12	26139249	novel transcript, antisense to SSPN	26167741	-1	1	lncRNA	AC022509.5
ENSG00000123329	ENSG00000123329.19	12	57472264	Rho GTPase activating protein 9 [Source:HGNC Symbol;Acc:HGNC:14130]	57488814	-1	25	protein_coding	ARHGAP9
ENSG00000123096	ENSG00000123096.11	12	26121991	sarcospan [Source:HGNC Symbol;Acc:HGNC:11322]	26299290	1	8	protein_coding	SSPN
ENSG00000102189	ENSG00000102189.16	12	92770637	early endosome antigen 1 [Source:HGNC Symbol;Acc:HGNC:3185]	92929331	-1	5	protein_coding	EEA1
ENSG00000253738	ENSG00000253738.2	8	91059318	OTUD6B antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:50466]	91070583	-1	4	lncRNA	OTUD6B-AS1
ENSG00000214135	ENSG00000214135.8	3	197578213	succinate dehydrogenase complex, subunit A, flavoprotein (Fp) (SDHA) pseudogene	197627906	-1	7	transcribed_unprocessed_pseudogene	AC132008.2
ENSG00000155100	ENSG00000155100.10	8	91070196	OTU domain containing 6B [Source:HGNC Symbol;Acc:HGNC:24281]	91087095	1	6	protein_coding	OTUD6B
ENSG00000260691	ENSG00000260691.6	9	67832765	ankyrin repeat domain 20 family member A1 [Source:HGNC Symbol;Acc:HGNC:23665]	67920552	1	9	protein_coding	ANKRD20A1
ENSG00000282279	ENSG00000282279.1	CHR_HSCHR17_2_CTG5	46046922	novel transcript, antisense to a novel protein	46047379	1	1	lncRNA	AC243658.1
ENSG00000128294	ENSG00000128294.16	22	26521996	tyrosylprotein sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:12021]	26596717	-1	9	protein_coding	TPST2
ENSG00000234428	ENSG00000234428.2	12	26623369	novel transcript, antisense to ITPR2	26649479	1	1	lncRNA	AC023051.1
ENSG00000234949	ENSG00000234949.2	2	237591020	novel transcript, antisense to RAB17	237595981	1	2	lncRNA	AC104667.2
ENSG00000255968	ENSG00000255968.1	12	26318953	novel transcript to ITPR2	26421462	1	1	lncRNA	AC024145.1
ENSG00000278458	ENSG00000278458.4	CHR_HSCHR17_2_CTG5	46041525	KAT8 regulatory NSL complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24565]	46237041	-1	17	protein_coding	KANSL1
ENSG00000229990	ENSG00000229990.3	10	73841833	novel transcript, antisense to CAMK2G	73847115	1	1	lncRNA	AC022400.2
ENSG00000256894	ENSG00000256894.1	12	26125155	novel transcript, antisense to SSPN	26126617	-1	2	lncRNA	AC022509.3
ENSG00000020181	ENSG00000020181.17	8	37784191	adhesion G protein-coupled receptor A2 [Source:HGNC Symbol;Acc:HGNC:17849]	37844896	1	3	protein_coding	ADGRA2
ENSG00000278095	ENSG00000278095.1	12	26273329	novel transcript, antisense to SSPN	26273900	-1	1	lncRNA	AC022509.4
ENSG00000213519	ENSG00000213519.2	3	197580344	ribosomal protein L36 (RPL36) pseudogene	197580629	-1	1	processed_pseudogene	AC132008.1
ENSG00000249626	ENSG00000249626.1	3	197634315	protein phosphatase 4, regulatory subunit 2 (PPP4R2) pseudogene	197635811	1	1	processed_pseudogene	AC024560.2
ENSG00000148660	ENSG00000148660.20	10	73812501	calcium/calmodulin dependent protein kinase II gamma [Source:HGNC Symbol;Acc:HGNC:1463]	73874591	-1	14	protein_coding	CAMK2G
ENSG00000273308	ENSG00000273308.1	3	197645669	novel transcript	197646017	1	1	lncRNA	AC024560.3
ENSG00000286909	ENSG00000286909.1	3	197649303	novel transcript	197651482	-1	1	lncRNA	AC024560.4
ENSG00000224222	ENSG00000224222.2	10	69994276	long intergenic non-protein coding RNA 2636 [Source:HGNC Symbol;Acc:HGNC:54119]	70019496	-1	5	lncRNA	LINC02636
ENSG00000175073	ENSG00000175073.8	8	66628487	valosin containing protein interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30897]	66667231	-1	1	protein_coding	VCPIP1
ENSG00000168032	ENSG00000168032.9	3	40387156	ectonucleoside triphosphate diphosphohydrolase 3 [Source:HGNC Symbol;Acc:HGNC:3365]	40428744	1	5	protein_coding	ENTPD3
ENSG00000257195	ENSG00000257195.1	12	92883773	heterogeneous nuclear ribonucleoprotein A1 pseudogene 50 [Source:HGNC Symbol;Acc:HGNC:48780]	92884700	1	1	processed_pseudogene	HNRNPA1P50
ENSG00000119411	ENSG00000119411.11	9	113349541	B-box and SPRY domain containing [Source:HGNC Symbol;Acc:HGNC:18232]	113371233	1	2	protein_coding	BSPRY
ENSG00000213707	ENSG00000213707.2	22	26560526	high mobility group box 1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:4994]	26561088	1	1	processed_pseudogene	HMGB1P10
ENSG00000270506	ENSG00000270506.1	12	93035261	developmental pluripotency associated 3 (DPPA3) pseudogene	93035744	1	1	processed_pseudogene	AC021646.1
ENSG00000256393	ENSG00000256393.1	12	93083598	ribosomal protein L41 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:10355]	93083675	-1	1	processed_pseudogene	RPL41P5
ENSG00000258171	ENSG00000258171.2	12	93173470	long intergenic non-protein coding RNA 2412 [Source:HGNC Symbol;Acc:HGNC:53341]	93182299	1	5	lncRNA	LINC02412
ENSG00000152795	ENSG00000152795.17	4	82422564	heterogeneous nuclear ribonucleoprotein D like [Source:HGNC Symbol;Acc:HGNC:5037]	82430408	-1	10	protein_coding	HNRNPDL
ENSG00000257345	ENSG00000257345.2	12	92999218	long intergenic non-protein coding RNA 2413 [Source:HGNC Symbol;Acc:HGNC:53342]	93019820	1	2	lncRNA	LINC02413
ENSG00000257746	ENSG00000257746.2	12	93090480	novel transcript	93108629	1	4	lncRNA	AC138123.2
ENSG00000099284	ENSG00000099284.14	10	70052846	H2A histone family member Y2 [Source:HGNC Symbol;Acc:HGNC:14453]	70112282	1	2	protein_coding	H2AFY2
ENSG00000133067	ENSG00000133067.17	1	202193901	leucine rich repeat containing G protein-coupled receptor 6 [Source:HGNC Symbol;Acc:HGNC:19719]	202319781	1	8	protein_coding	LGR6
ENSG00000104221	ENSG00000104221.12	8	37843268	BRF2 RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:17298]	37849904	-1	4	protein_coding	BRF2
ENSG00000126746	ENSG00000126746.17	12	6666477	zinc finger protein 384 [Source:HGNC Symbol;Acc:HGNC:11955]	6689572	-1	16	protein_coding	ZNF384
ENSG00000257322	ENSG00000257322.6	12	93003415	novel transcript, antisense to novel protein	93215679	-1	6	lncRNA	AC138123.1
ENSG00000282799	ENSG00000282799.1	CHR_HSCHR17_2_CTG5	46205177	KANSL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43740]	46208324	1	3	lncRNA	KANSL1-AS1
ENSG00000257210	ENSG00000257210.1	12	93124063	NACA pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:49490]	93124543	-1	1	processed_pseudogene	NACAP8
ENSG00000287286	ENSG00000287286.1	3	197665316	novel transcript, antisense to RUBCN	197674863	1	1	lncRNA	AC024560.5
ENSG00000090534	ENSG00000090534.20	3	184371935	thrombopoietin [Source:HGNC Symbol;Acc:HGNC:11795]	184381968	-1	8	protein_coding	THPO
ENSG00000286105	ENSG00000286105.1	6	37212181	transmembrane protein 217 [Source:NCBI gene;Acc:221468]	37257637	-1	3	protein_coding	AL353579.1
ENSG00000122068	ENSG00000122068.13	3	197737179	forty-two-three domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25407]	197787596	1	9	protein_coding	FYTTD1
ENSG00000162745	ENSG00000162745.10	1	161983192	olfactomedin like 2B [Source:HGNC Symbol;Acc:HGNC:24558]	162023854	-1	5	protein_coding	OLFML2B
ENSG00000253790	ENSG00000253790.1	8	39997869	nuclear transcription factor Y, beta (NFYB) pseudogene	39998499	-1	1	processed_pseudogene	AC007991.1
ENSG00000188676	ENSG00000188676.13	8	39934614	indoleamine 2,3-dioxygenase 2 [Source:HGNC Symbol;Acc:HGNC:27269]	40016391	1	4	protein_coding	IDO2
ENSG00000286672	ENSG00000286672.1	6	37301210	novel transcript, antisense to TBC1D22B	37305176	-1	2	lncRNA	AL096712.2
ENSG00000042286	ENSG00000042286.15	10	70098223	apoptosis inducing factor mitochondria associated 2 [Source:HGNC Symbol;Acc:HGNC:21411]	70132934	-1	4	protein_coding	AIFM2
ENSG00000223797	ENSG00000223797.6	3	40313802	ENTPD3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26710]	40453329	-1	6	lncRNA	ENTPD3-AS1
ENSG00000065491	ENSG00000065491.8	6	37257772	TBC1 domain family member 22B [Source:HGNC Symbol;Acc:HGNC:21602]	37332970	1	1	protein_coding	TBC1D22B
ENSG00000275550	ENSG00000275550.1	6	37295584	immediate early response 3 interacting protein 1 (IER3IP1) pseudogene	37295742	-1	1	processed_pseudogene	AL096712.1
ENSG00000230274	ENSG00000230274.1	3	40322715	phosphoglycerate mutase 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:42450]	40323279	-1	1	processed_pseudogene	PGAM1P3
